list_name,name,label::English,label::Somali,district,country,region
uuid,NA-3809-K10-002,Mus Duniya,Mus Duniya,saakow,somalia,middle_juba
uuid,NA-3809-K11-001,Buur Fuul,Buur Fuul,saakow,somalia,middle_juba
uuid,NA-3809-K25-001,Kut Kapan,Kut Kapan,diinsoor,somalia,bay
uuid,NA-3809-L10-001,Qaboobe,Qaboobe,saakow,somalia,middle_juba
uuid,NA-3809-L10-002,Xa Kaka,Xa Kaka,saakow,somalia,middle_juba
uuid,NA-3809-L11-001,Qunjaale,Qunjaale,saakow,somalia,middle_juba
uuid,NA-3809-L11-002,Siyada,Siyada,saakow,somalia,middle_juba
uuid,NA-3809-L22-001,Uar Au Seigou,Uar Au Seigou,diinsoor,somalia,bay
uuid,NA-3809-L25-001,Yaaq-Baraway,Yaaq-Baraway,diinsoor,somalia,bay
uuid,NA-3809-L25-002,Maalimiinta,Maalimiinta,diinsoor,somalia,bay
uuid,NA-3809-M10-001,Buurtule,Buurtule,saakow,somalia,middle_juba
uuid,NA-3809-M11-001,Kuraaw,Kuraaw,bu'aale,somalia,middle_juba
uuid,NA-3809-M11-002,Burful Farms,Burful Farms,saakow,somalia,middle_juba
uuid,NA-3809-M23-001,Buulo-Oomane,Buulo-Oomane,diinsoor,somalia,bay
uuid,NA-3809-M23-002,Buulo-Fuur,Buulo-Fuur,diinsoor,somalia,bay
uuid,NA-3809-M23-003,Buulo-Cadey,Buulo-Cadey,diinsoor,somalia,bay
uuid,NA-3809-M29-001,Waambato,Waambato,sablaale,somalia,lower_shabelle
uuid,NA-3809-N08-002,Wareegta Kore,Wareegta Kore,bu'aale,somalia,middle_juba
uuid,NA-3809-N09-002,Jirma,Jirma,bu'aale,somalia,middle_juba
uuid,NA-3809-N09-003,Waregta,Waregta,bu'aale,somalia,middle_juba
uuid,NA-3809-N10-001,Wareegto,Wareegto,bu'aale,somalia,middle_juba
uuid,NA-3809-N10-002,Korisow,Korisow,bu'aale,somalia,middle_juba
uuid,NA-3809-N10-003,Beledeey,Beledeey,bu'aale,somalia,middle_juba
uuid,NA-3809-N10-004,Kurusow,Kurusow,bu'aale,somalia,middle_juba
uuid,NA-3809-N11-002,Gaduud,Gaduud,bu'aale,somalia,middle_juba
uuid,NA-3809-N12-001,Bulogadud,Bulogadud,bu'aale,somalia,middle_juba
uuid,NA-3809-N26-001,Deerow Sanle,Deerow Sanle,sablaale,somalia,lower_shabelle
uuid,NA-3809-P10-001,Nadariis,Nadariis,bu'aale,somalia,middle_juba
uuid,NA-3809-P10-002,Wariin,Wariin,bu'aale,somalia,middle_juba
uuid,NA-3809-P10-003,Cilmi,Cilmi,bu'aale,somalia,middle_juba
uuid,NA-3809-P10-006,Jubba,Jubba,bu'aale,somalia,middle_juba
uuid,NA-3809-P10-008,Goljano,Goljano,bu'aale,somalia,middle_juba
uuid,NA-3809-P11-001,Sukeyla,Sukeyla,bu'aale,somalia,middle_juba
uuid,NA-3809-P21-002,Arabow,Arabow,bu'aale,somalia,middle_juba
uuid,NA-3809-P27-001,Merefle Gumer,Merefle Gumer,sablaale,somalia,lower_shabelle
uuid,NA-3809-Q11-003,Gola,Gola,bu'aale,somalia,middle_juba
uuid,NA-3809-R10-002,Jabi,Jabi,bu'aale,somalia,middle_juba
uuid,NA-3809-R11-001,Gobate,Gobate,bu'aale,somalia,middle_juba
uuid,NA-3809-S11-001,Gonaaf,Gonaaf,bu'aale,somalia,middle_juba
uuid,NA-3809-T12-002,Mawgley,Mawgley,bu'aale,somalia,middle_juba
uuid,NA-3809-T12-003,Tateey,Tateey,bu'aale,somalia,middle_juba
uuid,NA-3809-T12-004,Nimcan,Nimcan,bu'aale,somalia,middle_juba
uuid,NA-3809-T13-001,Dujuuma,Dujuuma,bu'aale,somalia,middle_juba
uuid,NA-3809-T13-002,Hakgan,Hakgan,bu'aale,somalia,middle_juba
uuid,NA-3809-T13-003,Diriye,Diriye,bu'aale,somalia,middle_juba
uuid,NA-3809-T13-004,Reebaay,Reebaay,bu'aale,somalia,middle_juba
uuid,NA-3809-T13-005,Canalka Redile,Canalka Redile,bu'aale,somalia,middle_juba
uuid,NA-3809-T13-006,Radiile,Radiile,bu'aale,somalia,middle_juba
uuid,NA-3809-U13-001,Godey 1,Godey 1,bu'aale,somalia,middle_juba
uuid,NA-3809-U13-002,Cismaan Yarow,Cismaan Yarow,bu'aale,somalia,middle_juba
uuid,NA-3809-U13-005,Dujumadeshekfam,Dujumadeshekfam,bu'aale,somalia,middle_juba
uuid,NA-3809-U13-006,Bu'Aale,Bu'Aale,bu'aale,somalia,middle_juba
uuid,NA-3809-U13-007,Wubuale,Wubuale,bu'aale,somalia,middle_juba
uuid,NA-3809-V04-001,Warqiao,Warqiao,afmadow,somalia,lower_juba
uuid,NA-3809-V13-001,Diqiyo Madow,Diqiyo Madow,bu'aale,somalia,middle_juba
uuid,NA-3809-V13-002,Banta,Banta,bu'aale,somalia,middle_juba
uuid,NA-3809-V13-003,Sojiido,Sojiido,bu'aale,somalia,middle_juba
uuid,NA-3809-V14-001,Duqiyo Ereey,Duqiyo Ereey,bu'aale,somalia,middle_juba
uuid,NA-3809-V25-001,Cadduudo,Cadduudo,bu'aale,somalia,middle_juba
uuid,NA-3809-W11-001,Bulogalool,Bulogalool,afmadow,somalia,lower_juba
uuid,NA-3809-W13-001,Duguia Iantar,Duguia Iantar,bu'aale,somalia,middle_juba
uuid,NA-3809-W13-002,Burfuule,Burfuule,bu'aale,somalia,middle_juba
uuid,NA-3809-W13-003,Bu Buule,Bu Buule,bu'aale,somalia,middle_juba
uuid,NA-3809-W13-004,Duqiyo Kuusow,Duqiyo Kuusow,bu'aale,somalia,middle_juba
uuid,NA-3809-W14-001,Duqiyo Weyn,Duqiyo Weyn,bu'aale,somalia,middle_juba
uuid,NA-3809-X04-001,Warqiam,Warqiam,afmadow,somalia,lower_juba
uuid,NA-3809-X13-002,Bandar Jidiid,Bandar Jidiid,bu'aale,somalia,middle_juba
uuid,NA-3809-X13-003,Anole,Anole,bu'aale,somalia,middle_juba
uuid,NA-3809-X13-004,Gerarey,Gerarey,bu'aale,somalia,middle_juba
uuid,NA-3809-X14-002,Hangoodle,Hangoodle,bu'aale,somalia,middle_juba
uuid,NA-3809-X14-004,Qardhaale,Qardhaale,bu'aale,somalia,middle_juba
uuid,NA-3809-X14-005,Qarareey,Qarareey,bu'aale,somalia,middle_juba
uuid,NA-3809-X33-001,Qummayo,Qummayo,sablaale,somalia,lower_shabelle
uuid,NA-3809-Y10-001,Cadi,Cadi,afmadow,somalia,lower_juba
uuid,NA-3809-Y13-001,Angole Uen,Angole Uen,bu'aale,somalia,middle_juba
uuid,NA-3809-Y13-002,Caanoole,Caanoole,bu'aale,somalia,middle_juba
uuid,NA-3809-Y32-001,Ali Assan,Ali Assan,sablaale,somalia,lower_shabelle
uuid,NA-3809-Z12-001,Buale-B Gadud,Buale-B Gadud,afmadow,somalia,lower_juba
uuid,NA-3809-Z13-001,Kafiinge,Kafiinge,bu'aale,somalia,middle_juba
uuid,NA-3809-Z14-001,Adesheg,Adesheg,bu'aale,somalia,middle_juba
uuid,NA-3809-Z14-002,Dhokaal,Dhokaal,bu'aale,somalia,middle_juba
uuid,NA-3809-Z28-001,Ela Mahallim,Ela Mahallim,jilib,somalia,middle_juba
uuid,NA-3809-Z31-001,Saarey,Saarey,sablaale,somalia,lower_shabelle
uuid,NA-3810-A17-001,Lafaajo 1,Lafaajo 1,qoryooley,somalia,lower_shabelle
uuid,NA-3810-A24-001,Madax Warabe,Madax Warabe,qoryooley,somalia,lower_shabelle
uuid,NA-3810-A24-002,Goriyay,Goriyay,qoryooley,somalia,lower_shabelle
uuid,NA-3810-A29-001,Malable,Malable,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-001,Farah Awahes,Farah Awahes,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-002,Deg Yeroy,Deg Yeroy,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-003,Horsed,Horsed,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-004,Caanoole,Caanoole,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-005,October,October,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-006,Waberi,Waberi,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-007,Bulo Shitq,Bulo Shitq,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-008,Aw Dheegle,Aw Dheegle,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-009,Wadajir Malable,Wadajir Malable,afgooye,somalia,lower_shabelle
uuid,NA-3810-A30-010,October Malable,October Malable,afgooye,somalia,lower_shabelle
uuid,NA-3810-A33-001,Merca Zone,Merca Zone,afgooye,somalia,lower_shabelle
uuid,NA-3810-A33-002,Godaan,Godaan,afgooye,somalia,lower_shabelle
uuid,NA-3810-A33-003,Afgoi,Afgoi,afgooye,somalia,lower_shabelle
uuid,NA-3810-A33-004,Deymo Dheere,Deymo Dheere,afgooye,somalia,lower_shabelle
uuid,NA-3810-B23-001,Bandege,Bandege,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B23-002,Caddey Uur Bale,Caddey Uur Bale,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B28-001,Cannoole,Cannoole,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B28-002,Isoo Mareey Weyn,Isoo Mareey Weyn,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B28-003,Isoo Mareey,Isoo Mareey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B29-001,Muuno,Muuno,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B29-002,Barila,Barila,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B29-003,Dara Salaam,Dara Salaam,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B29-004,Marera,Marera,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B29-005,Degta Jirada-Jowhar,Degta Jirada-Jowhar,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B29-006,Mubaarak,Mubaarak,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B30-001,Jowhar,Jowhar,qoryooley,somalia,lower_shabelle
uuid,NA-3810-B30-002,Adey Yuure,Adey Yuure,afgooye,somalia,lower_shabelle
uuid,NA-3810-B30-003,Biro Biraha,Biro Biraha,afgooye,somalia,lower_shabelle
uuid,NA-3810-B31-001,Balan,Balan,afgooye,somalia,lower_shabelle
uuid,NA-3810-B32-001,Fidi-Carootay,Fidi-Carootay,marka,somalia,lower_shabelle
uuid,NA-3810-B32-002,Buulo-Shiikh-Abkow,Buulo-Shiikh-Abkow,afgooye,somalia,lower_shabelle
uuid,NA-3810-B32-003,Garasweyne,Garasweyne,afgooye,somalia,lower_shabelle
uuid,NA-3810-B32-004,Cali-Qare,Cali-Qare,afgooye,somalia,lower_shabelle
uuid,NA-3810-B32-005,No 60,No 60,afgooye,somalia,lower_shabelle
uuid,NA-3810-B32-006,Garas-Hufey,Garas-Hufey,afgooye,somalia,lower_shabelle
uuid,NA-3810-B32-007,Buulo-Xusseen Gaabow,Buulo-Xusseen Gaabow,afgooye,somalia,lower_shabelle
uuid,NA-3810-B33-001,Ceel Saliini,Ceel Saliini,afgooye,somalia,lower_shabelle
uuid,NA-3810-B33-002,Wa Bashir Muudey,Wa Bashir Muudey,afgooye,somalia,lower_shabelle
uuid,NA-3810-B33-003,Maalim Siid,Maalim Siid,afgooye,somalia,lower_shabelle
uuid,NA-3810-B33-004,Goobaha-Shiikha,Goobaha-Shiikha,afgooye,somalia,lower_shabelle
uuid,NA-3810-B33-005,Sh. Usman,Sh. Usman,afgooye,somalia,lower_shabelle
uuid,NA-3810-B33-006,Dabab,Dabab,afgooye,somalia,lower_shabelle
uuid,NA-3810-B33-007,Ceebiyoole,Ceebiyoole,afgooye,somalia,lower_shabelle
uuid,NA-3810-B33-008,Lambr 60 Merka,Lambr 60 Merka,afgooye,somalia,lower_shabelle
uuid,NA-3810-C23-001,Qashaanley,Qashaanley,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C23-002,Gaiadde,Gaiadde,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C23-003,Bulo Elaile,Bulo Elaile,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C24-001,Gomorey,Gomorey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C25-001,Yarasiey,Yarasiey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C26-001,Hantiwadag,Hantiwadag,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C26-002,Cabdillahi Mudey,Cabdillahi Mudey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C26-003,Raydabiey,Raydabiey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C27-001,Buulo Khaliif,Buulo Khaliif,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C27-002,Mukiyo,Mukiyo,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C27-003,Cilmi Nuux,Cilmi Nuux,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C27-004,Bashir,Bashir,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C27-005,Garasley,Garasley,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C27-006,Suleymaan,Suleymaan,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C27-007,Suleyman,Suleyman,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C27-008,Garasweynow,Garasweynow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-001,Buulo-Saalixi,Buulo-Saalixi,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-002,Abliko,Abliko,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-003,Buulo-Qaliif,Buulo-Qaliif,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-004,Garab Giise,Garab Giise,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-005,Khaliid,Khaliid,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-006,Cabdalle,Cabdalle,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-007,Buulo-Maxamed Cumar,Buulo-Maxamed Cumar,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-008,Buulo-Cabdalla,Buulo-Cabdalla,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-009,Tugaarrey,Tugaarrey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-010,Maduulow,Maduulow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-011,Abdi Hakim,Abdi Hakim,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-012,Cali Daahir,Cali Daahir,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C28-013,Sadiiq,Sadiiq,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C29-001,Buulo-Yerow,Buulo-Yerow,marka,somalia,lower_shabelle
uuid,NA-3810-C29-002,Garas Ciroole,Garas Ciroole,marka,somalia,lower_shabelle
uuid,NA-3810-C29-003,Jadiid,Jadiid,marka,somalia,lower_shabelle
uuid,NA-3810-C29-004,Haanoole,Haanoole,marka,somalia,lower_shabelle
uuid,NA-3810-C29-007,Tuulo Sh. Nuur,Tuulo Sh. Nuur,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C29-008,Xanlaay,Xanlaay,marka,somalia,lower_shabelle
uuid,NA-3810-C29-009,Beerta Gaambuya,Beerta Gaambuya,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C29-010,Cali Xaaji,Cali Xaaji,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C29-011,Aybutey,Aybutey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C29-012,Shiikh Siidow,Shiikh Siidow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C29-013,Ismaaciil,Ismaaciil,qoryooley,somalia,lower_shabelle
uuid,NA-3810-C30-001,Godey,Godey,marka,somalia,lower_shabelle
uuid,NA-3810-C30-002,Jadiid,Jadiid,marka,somalia,lower_shabelle
uuid,NA-3810-C30-003,Gumesi Diid,Gumesi Diid,marka,somalia,lower_shabelle
uuid,NA-3810-C31-001,Dongab,Dongab,marka,somalia,lower_shabelle
uuid,NA-3810-C31-002,Km 60,Km 60,marka,somalia,lower_shabelle
uuid,NA-3810-D01-001,Uel Doden,Uel Doden,buur_hakaba,somalia,bay
uuid,NA-3810-D14-001,Dhegari,Dhegari,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D20-001,Garas Jambur,Garas Jambur,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D24-001,Towfiq,Towfiq,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D25-001,Osman Gadud,Osman Gadud,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D25-002,Bulo Rahmo 1,Bulo Rahmo 1,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D25-003,Majiwo,Majiwo,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D25-004,Baanyaale,Baanyaale,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D25-005,Dhoobley,Dhoobley,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D25-006,Bula Xariin,Bula Xariin,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D26-001,Adeyiey,Adeyiey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D26-002,Shalleeday,Shalleeday,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D26-003,Maajiyow,Maajiyow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-001,Maaero,Maaero,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-002,B.Khamiisow,B.Khamiisow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-003,Cusman Khamisow,Cusman Khamisow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-004,Sooni,Sooni,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-005,Malable,Malable,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-006,Buulo-Jameeco,Buulo-Jameeco,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-007,Deg-Wariiri,Deg-Wariiri,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-008,Bijollino,Bijollino,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-009,Sigaale-Bari,Sigaale-Bari,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-010,Qabadka,Qabadka,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-011,Siqaale,Siqaale,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-012,Siigaale Degta,Siigaale Degta,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-013,Buulo Bashiir,Buulo Bashiir,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-014,Buulo-Xaaji Cumarow,Buulo-Xaaji Cumarow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D27-015,Ugunji,Ugunji,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D28-001,Berta Sh. Abubakar,Berta Sh. Abubakar,marka,somalia,lower_shabelle
uuid,NA-3810-D28-003,Sagaaroole,Sagaaroole,marka,somalia,lower_shabelle
uuid,NA-3810-D28-005,Bulo Sh Said,Bulo Sh Said,marka,somalia,lower_shabelle
uuid,NA-3810-D28-006,Abay Eriley,Abay Eriley,marka,somalia,lower_shabelle
uuid,NA-3810-D28-007,Busley,Busley,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D28-008,Busley Da'Ud,Busley Da'Ud,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D28-009,Abokar Yesey,Abokar Yesey,marka,somalia,lower_shabelle
uuid,NA-3810-D28-010,Bulo Bur Buriye,Bulo Bur Buriye,marka,somalia,lower_shabelle
uuid,NA-3810-D28-011,Buulo Habar Muumino,Buulo Habar Muumino,marka,somalia,lower_shabelle
uuid,NA-3810-D28-012,Bulo Barow,Bulo Barow,marka,somalia,lower_shabelle
uuid,NA-3810-D28-013,Buulo-Jinni,Buulo-Jinni,marka,somalia,lower_shabelle
uuid,NA-3810-D28-014,Bardiid,Bardiid,qoryooley,somalia,lower_shabelle
uuid,NA-3810-D29-002,Osman Salah,Osman Salah,marka,somalia,lower_shabelle
uuid,NA-3810-D29-003,Cali Qarale,Cali Qarale,marka,somalia,lower_shabelle
uuid,NA-3810-D29-004,Macalim-Haaji Ballow,Macalim-Haaji Ballow,marka,somalia,lower_shabelle
uuid,NA-3810-D29-005,Nagaad-Weyn,Nagaad-Weyn,marka,somalia,lower_shabelle
uuid,NA-3810-D29-007,Fiilley,Fiilley,marka,somalia,lower_shabelle
uuid,NA-3810-D29-008,Buulo Xaaji Cisman,Buulo Xaaji Cisman,marka,somalia,lower_shabelle
uuid,NA-3810-D29-011,Diinle Maxaad,Diinle Maxaad,marka,somalia,lower_shabelle
uuid,NA-3810-D29-012,Bulo Siidow,Bulo Siidow,marka,somalia,lower_shabelle
uuid,NA-3810-D29-013,Tuulada-Cabdi-Kariim M',Tuulada-Cabdi-Kariim M',marka,somalia,lower_shabelle
uuid,NA-3810-D29-014,Karim Caruush,Karim Caruush,marka,somalia,lower_shabelle
uuid,NA-3810-D29-015,Bulo Mudey,Bulo Mudey,marka,somalia,lower_shabelle
uuid,NA-3810-D29-016,Nagaadweyne,Nagaadweyne,marka,somalia,lower_shabelle
uuid,NA-3810-D29-017,Ciroole,Ciroole,marka,somalia,lower_shabelle
uuid,NA-3810-D29-018,Llahi Qoorey,Llahi Qoorey,marka,somalia,lower_shabelle
uuid,NA-3810-D30-001,Cusmaan Xasan,Cusmaan Xasan,marka,somalia,lower_shabelle
uuid,NA-3810-D30-002,Buulo Nuugiriish,Buulo Nuugiriish,marka,somalia,lower_shabelle
uuid,NA-3810-D30-003,Buulo Naagad,Buulo Naagad,marka,somalia,lower_shabelle
uuid,NA-3810-D30-004,Kali-Caafimaad,Kali-Caafimaad,marka,somalia,lower_shabelle
uuid,NA-3810-D30-005,Majabaale,Majabaale,marka,somalia,lower_shabelle
uuid,NA-3810-D32-001,Yaqbino,Yaqbino,marka,somalia,lower_shabelle
uuid,NA-3810-D32-002,Timirtey,Timirtey,marka,somalia,lower_shabelle
uuid,NA-3810-D32-003,Xinka Oomamne,Xinka Oomamne,marka,somalia,lower_shabelle
uuid,NA-3810-D32-004,Buulo Caliyow,Buulo Caliyow,marka,somalia,lower_shabelle
uuid,NA-3810-D33-001,Oriale,Oriale,marka,somalia,lower_shabelle
uuid,NA-3810-D33-002,Gandarshe,Gandarshe,marka,somalia,lower_shabelle
uuid,NA-3810-D33-003,Beled Amin,Beled Amin,marka,somalia,lower_shabelle
uuid,NA-3810-D33-004,Bocorow,Bocorow,marka,somalia,lower_shabelle
uuid,NA-3810-D33-005,Bulo Gof Adde,Bulo Gof Adde,marka,somalia,lower_shabelle
uuid,NA-3810-E22-001,Wehel,Wehel,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E22-002,Camp 2,Camp 2,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E22-003,Madax Marodi,Madax Marodi,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E23-001,Kooyian,Kooyian,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E24-001,Bulo Eesow,Bulo Eesow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E24-002,Shaman,Shaman,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E24-003,Bulo Shiiqaal,Bulo Shiiqaal,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E24-004,Buulo Jadiid,Buulo Jadiid,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E24-005,Garasjeret (Main),Garasjeret (Main),qoryooley,somalia,lower_shabelle
uuid,NA-3810-E24-006,Jameecada Aabow,Jameecada Aabow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E25-001,Bulukoy,Bulukoy,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E25-002,Bulo Muse,Bulo Muse,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E25-003,Garas-Jereed,Garas-Jereed,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E25-004,Cabdi Dashir,Cabdi Dashir,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E25-005,Xaaji Xasan,Xaaji Xasan,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E25-006,Cabdillahi Caddow,Cabdillahi Caddow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-001,Siimow,Siimow,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-002,Maanjoor,Maanjoor,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-003,Cadiimale,Cadiimale,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-004,Xumey Samey,Xumey Samey,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-005,Kulas,Kulas,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-006,Mafarolini,Mafarolini,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-007,Borde,Borde,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-008,Gariiley,Gariiley,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-009,Cariiley,Cariiley,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-010,Farange Muunge,Farange Muunge,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-011,Biyo Cayar,Biyo Cayar,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-012,Cali Xirsi,Cali Xirsi,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E26-013,Aadao Nuur,Aadao Nuur,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-001,Xumaan Diid,Xumaan Diid,marka,somalia,lower_shabelle
uuid,NA-3810-E27-002,Doobis,Doobis,marka,somalia,lower_shabelle
uuid,NA-3810-E27-003,Janaale,Janaale,marka,somalia,lower_shabelle
uuid,NA-3810-E27-004,Qoriole,Qoriole,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-005,Da,Da,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-006,Gabaay,Gabaay,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-007,Babaay,Babaay,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-008,Sar-Cadde,Sar-Cadde,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-009,Jiddo,Jiddo,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-010,Daloolyo,Daloolyo,marka,somalia,lower_shabelle
uuid,NA-3810-E27-011,Naaji,Naaji,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-012,Biiji,Biiji,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-013,Uraay,Uraay,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-014,Bulo-Aurundo,Bulo-Aurundo,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E27-015,Faranga Mashiim,Faranga Mashiim,qoryooley,somalia,lower_shabelle
uuid,NA-3810-E28-001,Canbanane,Canbanane,marka,somalia,lower_shabelle
uuid,NA-3810-E28-003,Laanta Aqab,Laanta Aqab,marka,somalia,lower_shabelle
uuid,NA-3810-E28-004,Marsaan,Marsaan,marka,somalia,lower_shabelle
uuid,NA-3810-E29-001,Bulo Gee,Bulo Gee,marka,somalia,lower_shabelle
uuid,NA-3810-E29-002,Ceel Waregow,Ceel Waregow,marka,somalia,lower_shabelle
uuid,NA-3810-E29-003,Fed Guduud,Fed Guduud,marka,somalia,lower_shabelle
uuid,NA-3810-E29-004,Kulmaash,Kulmaash,marka,somalia,lower_shabelle
uuid,NA-3810-E29-005,Bulo Abukar Meyle,Bulo Abukar Meyle,marka,somalia,lower_shabelle
